Time(IST),prs(m)
2024-01-16 08:30:00+05:30,0.7942815620690006
2024-01-16 09:30:00+05:30,1.046718486196601
2024-01-16 10:30:00+05:30,1.2071799962627374
2024-01-16 11:30:00+05:30,1.2376122894101345
2024-01-16 12:30:00+05:30,1.1342987637413275
2024-01-16 13:30:00+05:30,0.9281213783956554
2024-01-16 14:30:00+05:30,0.6760996853637706
2024-01-16 15:30:00+05:30,0.44647536961613277
2024-01-16 16:30:00+05:30,0.30118980272438167
2024-01-16 17:30:00+05:30,0.28019219131307044
2024-01-16 18:30:00+05:30,0.391485805980923
2024-01-16 19:30:00+05:30,0.6093216118695042
2024-01-16 20:30:00+05:30,0.8808739194302876
2024-01-16 21:30:00+05:30,1.1396099578387782
2024-01-16 22:30:00+05:30,1.3219252859505681
2024-01-16 23:30:00+05:30,1.382859958169562
2024-01-17 00:30:00+05:30,1.3070086754401347
2024-01-17 01:30:00+05:30,1.11199764747807
2024-01-17 02:30:00+05:30,0.8437898171909275
2024-01-17 03:30:00+05:30,0.5651166221445397
2024-01-17 04:30:00+05:30,0.3400098362103265
2024-01-17 05:30:00+05:30,0.2183127776192451
2024-01-17 06:30:00+05:30,0.22397757985575942
2024-01-17 07:30:00+05:30,0.34994287488111664
2024-01-17 08:30:00+05:30,0.5607049430440576
2024-01-17 09:30:00+05:30,0.80177574003792
2024-01-17 10:30:00+05:30,1.0135431480941581
2024-01-17 11:30:00+05:30,1.1460214936819122
2024-01-17 12:30:00+05:30,1.1708425775257496
2024-01-17 13:30:00+05:30,1.087602501652506
2024-01-17 14:30:00+05:30,0.9231375286681235
2024-01-17 15:30:00+05:30,0.7240772484186226
2024-01-17 16:30:00+05:30,0.5446706495194978
2024-01-17 17:30:00+05:30,0.43299793965081973
2024-01-17 18:30:00+05:30,0.41900628245514243
2024-01-17 19:30:00+05:30,0.5072804985107542
2024-01-17 20:30:00+05:30,0.6762306276011405
2024-01-17 21:30:00+05:30,0.8837658856384624
2024-01-17 22:30:00+05:30,1.0779334432856535
2024-01-17 23:30:00+05:30,1.2098192905194047
2024-01-18 00:30:00+05:30,1.245515418012075
2024-01-18 01:30:00+05:30,1.1742553938695122
2024-01-18 02:30:00+05:30,1.010816294726117
2024-01-18 03:30:00+05:30,0.7917185944834307
2024-01-18 04:30:00+05:30,0.5662674979307909
2024-01-18 05:30:00+05:30,0.38470080557782355
2024-01-18 06:30:00+05:30,0.28635188788773175
2024-01-18 07:30:00+05:30,0.2906619461495034
2024-01-18 08:30:00+05:30,0.3931210633730927
2024-01-18 09:30:00+05:30,0.566983167181613
2024-01-18 10:30:00+05:30,0.7701960975752972
2024-01-18 11:30:00+05:30,0.9557562308489528
2024-01-18 12:30:00+05:30,1.0829277870945226
2024-01-18 13:30:00+05:30,1.1266308024995628
2024-01-18 14:30:00+05:30,1.0828129911273892
2024-01-18 15:30:00+05:30,0.9686386107363061
2024-01-18 16:30:00+05:30,0.8175948141171493
2024-01-18 17:30:00+05:30,0.6708241424097967
2024-01-18 18:30:00+05:30,0.5668555869878922
2024-01-18 19:30:00+05:30,0.5322310761882204
2024-01-18 20:30:00+05:30,0.5752478477509173
2024-01-18 21:30:00+05:30,0.6842421305380986
2024-01-18 22:30:00+05:30,0.830727778928654
2024-01-18 23:30:00+05:30,0.9765453820687557
2024-01-19 00:30:00+05:30,1.0832463081642623
2024-01-19 01:30:00+05:30,1.1214445670337851
2024-01-19 02:30:00+05:30,1.077921115050614
2024-01-19 03:30:00+05:30,0.958834693795714
2024-01-19 04:30:00+05:30,0.7883352902779343
2024-01-19 05:30:00+05:30,0.6029631150689858
2024-01-19 06:30:00+05:30,0.4431922688172168
2024-01-19 07:30:00+05:30,0.3441205407847203
2024-01-19 08:30:00+05:30,0.32747386493936653
2024-01-19 09:30:00+05:30,0.3967570869428962
2024-01-19 10:30:00+05:30,0.5366292424828351
2024-01-19 11:30:00+05:30,0.7165923076946723
2024-01-19 12:30:00+05:30,0.8980883188957214
2024-01-19 13:30:00+05:30,1.0433285159924848
2024-01-19 14:30:00+05:30,1.1238025969704137
2024-01-19 15:30:00+05:30,1.126516302300523
2024-01-19 16:30:00+05:30,1.0565521253986658
2024-01-19 17:30:00+05:30,0.9354107573795222
2024-01-19 18:30:00+05:30,0.7955695086091374
2024-01-19 19:30:00+05:30,0.6725637938794153
2024-01-19 20:30:00+05:30,0.5964608399372949
2024-01-19 21:30:00+05:30,0.584724107618912
2024-01-19 22:30:00+05:30,0.6381347424697219
2024-01-19 23:30:00+05:30,0.7407199667563783
2024-01-20 00:30:00+05:30,0.8637024124009806
2024-01-20 01:30:00+05:30,0.9725438835519488
2024-01-20 02:30:00+05:30,1.035428508547823
2024-01-20 03:30:00+05:30,1.0311827982634483
2024-01-20 04:30:00+05:30,0.9547466328197178
2024-01-20 05:30:00+05:30,0.8188666239024721
2024-01-20 06:30:00+05:30,0.6515568459222199
2024-01-20 07:30:00+05:30,0.4898623294852062
2024-01-20 08:30:00+05:30,0.3713389292252866
2024-01-20 09:30:00+05:30,0.3252227133422114
2024-01-20 10:30:00+05:30,0.3653670373408086
2024-01-20 11:30:00+05:30,0.48664364999490534
2024-01-20 12:30:00+05:30,0.6657164110571903
2024-01-20 13:30:00+05:30,0.866080136037788
2024-01-20 14:30:00+05:30,1.0462478011061467
2024-01-20 15:30:00+05:30,1.1692054869448882
2024-01-20 16:30:00+05:30,1.21092207308877
2024-01-20 17:30:00+05:30,1.1658879379347256
2024-01-20 18:30:00+05:30,1.0483304670964126
2024-01-20 19:30:00+05:30,0.8887639450948998
